,地址,区域,小区,租凭方式,租金,楼层,面积,户型,朝向,发布日期,具体日期,介绍,看房记录（最新成交日期）,看房记录（最新成交价格）,距离地铁站距离,入住,租期,看房,电梯,车位,用水,用电,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,经度,纬度,链接,信息采集时间
1746,静安,江宁路,静安晶华园,整租,8800,低楼层/31层,59㎡,1室1厅1卫,朝南,2个月前,2019-05-27,"【交通出行】 北临新丰路，西近常德路，南靠海防路，东依西康路；地铁713号线换乘站长寿路站，7号线昌平路站；公交24路、304路、76路；闹中取静，市内桃园，交通便利，生活安逸。配套成熟。
【周边配套】 房子位于静安区房子的位置安静 交通购物生活娱乐配套设施完善，189巴黎春天亚新生活广场，长寿公园
【小区介绍】 绿化高达50% 小桥流水 随风轻飘得垂柳 不管您何时步入此小区都给您一种生机活力 是比较适合自住的规模绿化小区
",2019-07-14,10500元/月,707m,随时入住,2年以内,需提前预约,有,暂无数据,民水,民电,有,有,有,有,有,有,有,有,无,有,有,121.444432,31.239567,https://sh.lianjia.com/zufang/SH2265001745161920512.html,2019-07-31 20:17:30
1747,普陀,真光,真光九街坊,整租,3800,高楼层/6层,45㎡,1室1厅1卫,朝南,13天前,2019-07-18,,2019-07-29,3200元/月,,随时入住,2年以内,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.427780,31.237668,https://sh.lianjia.com/zufang/SH2302172601600458752.html,2019-07-31 20:17:31
1748,徐汇,龙华,解龙小区,整租,6500,高楼层/6层,54㎡,2室1厅1卫,朝南 北,28天前,2019-07-03,"【房源亮点】 两室一厅，朝南主卧带阳台采光好，厨房卧室全新装修，使用环保涂料新装的基本没有异味
【户型介绍】 房子处于小区靠里位置，不靠马路，安静，一南一北户型，通风好，高楼层，采光好
【交通出行】 从小区步行500米便是轨交11、12号线龙华地铁站，7、12号线龙华中路站， 多路公交穿过，交通便利
【周边配套】 近双峰菜市场，龙华花鸟观赏鱼市场、绿地缤纷城、正大乐城、徐汇滨江、上海银行、 农商银行、学习培训机构、饭店，生活娱乐购物方便
",2018-12-03,5000元/月,292m,2019-09-10,2年以内,需提前预约,无,暂无数据,民水,民电,有,有,有,有,有,有,有,无,无,有,有,121.454158,31.184029,https://sh.lianjia.com/zufang/SH2291763038832820224.html,2019-07-31 20:17:32
1749,普陀,桃浦,桃浦十村（紫腾苑小区白丽路701弄）,整租,3500,高楼层/7层,57㎡,2室1厅1卫,朝南,18天前,2019-07-13,,2019-07-26,3200元/月,663m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.346200,31.288015,https://sh.lianjia.com/zufang/SH2299765116318785536.html,2019-07-31 20:17:33
1750,闸北,永和,永和二村,整租,4000,中楼层/6层,47㎡,1室1厅1卫,朝南,5天前,2019-07-26,,2019-07-27,3300元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,有,无,无,无,无,无,无,无,无,无,无,121.429608,31.292083,https://sh.lianjia.com/zufang/SH2309391641158893568.html,2019-07-31 20:17:34
1751,黄浦,世博滨江,耀江花园,整租,13000,中楼层/31层,97㎡,2室2厅1卫,朝南,16天前,2019-07-15,"【房源亮点】 高区一线江景，两房朝南，带飘窗落地窗，房型正气。。。。。。。。。。。
【户型介绍】 户型两房朝南，主卧带落地窗，朝南的客厅带一个飘窗，江景效果好。
【周边配套】 48地铁环线，到各大商圈交通便利，一览黄浦江，高区江景，视野开阔
",2019-07-28,12300元/月,385m,随时入住,3年以内,需提前预约,有,暂无数据,民水,民电,有,有,有,有,有,有,有,无,无,有,有,121.499682,31.215727,https://sh.lianjia.com/zufang/SH2301205771721392128.html,2019-07-31 20:17:35
1752,静安,南京西路,新福康里(公寓),整租,8800,高楼层/7层,65㎡,2室2厅1卫,朝南,2个月前,2019-05-04,,2019-07-27,9800元/月,685m,随时入住,3年以内,需提前预约,无,暂无数据,民水,民电,有,有,有,有,有,有,有,有,有,有,有,121.459113,31.234643,https://sh.lianjia.com/zufang/SH2249289677016678400.html,2019-07-31 20:17:36
1753,长宁,虹桥,中紫小区,整租,5500,低楼层/32层,52㎡,1室1厅1卫,朝南,20天前,2019-07-11,,2019-07-14,6300元/月,693m,随时入住,暂无数据,需提前预约,有,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.410668,31.207148,https://sh.lianjia.com/zufang/SH2297778072012988416.html,2019-07-31 20:17:37
1754,浦东,川沙,川沙路5046弄,整租,2700,高楼层/5层,34㎡,1室1厅1卫,朝南,3天前,2019-07-28,,2019-03-16,3300元/月,531m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.681591,31.238046,https://sh.lianjia.com/zufang/SH2310670868520370176.html,2019-07-31 20:17:38
1755,闸北,彭浦,阳曲路570弄,整租,4200,中楼层/5层,50㎡,2室1厅1卫,朝南,10天前,2019-07-21,,2019-05-01,3600元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.461389,31.315540,https://sh.lianjia.com/zufang/SH2305491576685862912.html,2019-07-31 20:17:39
1756,浦东,惠南,远洋万和四季,整租,2500,高楼层/17层,80㎡,2室1厅1卫,朝南,20天前,2019-07-11,,2019-07-29,2700元/月,,随时入住,暂无数据,一般下班后可看,无,暂无数据,民水,民电,有,无,无,无,无,无,无,无,无,无,无,121.785940,31.065473,https://sh.lianjia.com/zufang/SH2298419725052682240.html,2019-07-31 20:17:40
1757,青浦,盈浦,清河湾佳苑(二期),整租,2000,高楼层/18层,65㎡,1室1厅1卫,朝南,23天前,2019-07-08,,2019-06-16,3400元/月,1152m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.000000,31.000000,https://sh.lianjia.com/zufang/SH2296248265815105536.html,2019-07-31 20:17:41
1758,长宁,北新泾,华松小区,整租,4300,低楼层/7层,48㎡,1室1厅1卫,朝南,14天前,2019-07-17,,2019-07-05,4000元/月,474m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.359360,31.210110,https://sh.lianjia.com/zufang/SH2301940735106629632.html,2019-07-31 20:17:42
1759,徐汇,龙华,协昌小区,整租,5500,低楼层/24层,54㎡,1室1厅1卫,朝南,13天前,2019-07-18,,2019-07-30,7600元/月,412m,随时入住,2年以内,需提前预约,有,暂无数据,民水,民电,有,有,有,有,有,有,有,无,无,有,有,121.444288,31.179453,https://sh.lianjia.com/zufang/SH2298497577995476992.html,2019-07-31 20:17:43
1760,长宁,中山公园,玉屏南路45号,整租,4800,高楼层/6层,32㎡,1室0厅1卫,朝南,10天前,2019-07-21,,2019-03-17,4100元/月,803m,随时入住,1年以内,需提前预约,无,暂无数据,民水,民电,无,有,有,有,有,有,有,无,无,有,有,121.410692,31.212490,https://sh.lianjia.com/zufang/SH2305673726786027520.html,2019-07-31 20:17:44
1761,徐汇,徐家汇,康平路207弄,整租,6000,低楼层/5层,35㎡,1室1厅1卫,朝南,12天前,2019-07-19,,2017-10-20,7400元/月,438m,随时入住,1年以内,一般下班后可看,无,暂无数据,民水,民电,有,有,有,有,有,有,有,无,无,有,有,121.438044,31.200401,https://sh.lianjia.com/zufang/SH2304361151980371968.html,2019-07-31 20:17:45
1762,浦东,周浦,桃园新城中虹佳园,整租,3400,中楼层/11层,87㎡,2室2厅1卫,朝南 北,26天前,2019-07-05,"【房源亮点】 两房朝南，南北通透，通风好，南面临河，视野开阔，拉开窗帘就能看到位于沈梅东路南侧的社区公园。
【装修描述】 木地板、窗帘、升降晾衣架、洗衣机、热水器、淋浴器、油烟机、燃气灶、1.5米大床（有床垫）、衣柜、桌椅、等，生活方便，水电气已开通.
【交通出行】 624、992、975、周康1\4\6路、川奉专线、鹤莘线、沪南线、塘南专线等
【周边配套】 欧风幼儿园，一百米之内有各大教育机构;永辉超市、优宜家生活超市(周浦店)及各类餐馆商铺仅在咫尺;周浦医院离小区也仅800米
",2019-07-29,2000元/月,,2019-08-01,暂无数据,需提前预约,有,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.584719,31.096116,https://sh.lianjia.com/zufang/SH2294048899985850368.html,2019-07-31 20:17:46
1763,闸北,闸北公园,平型关路235弄,整租,4700,中楼层/6层,35㎡,1室1厅1卫,朝南,9天前,2019-07-22,,2018-12-30,5000元/月,778m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,有,有,无,有,有,有,有,无,无,有,无,121.460025,31.270407,https://sh.lianjia.com/zufang/SH2306368607522652160.html,2019-07-31 20:17:47
1764,松江,松江老城,月厦新天地,整租,2200,中楼层/18层,48㎡,1室0厅1卫,朝南,2个月前,2019-05-28,,2019-07-24,2100元/月,1155m,随时入住,暂无数据,需提前预约,有,暂无数据,商水,商电,无,无,无,无,无,无,无,无,无,无,无,121.238069,31.010371,https://sh.lianjia.com/zufang/SH2266598587519737856.html,2019-07-31 20:17:48
1765,浦东,川沙,东锦苑,整租,3300,低楼层/15层,80㎡,2室1厅1卫,朝南,7天前,2019-07-24,,2019-06-27,3000元/月,,随时入住,暂无数据,需提前预约,有,暂无数据,民水,民电,有,有,无,无,有,有,有,无,有,有,有,121.689926,31.175477,https://sh.lianjia.com/zufang/SH2307901782166077440.html,2019-07-31 20:17:49
1766,浦东,周浦,小上海新城,整租,3800,中楼层/12层,55㎡,1室1厅1卫,朝南,27天前,2019-07-04,"【装修描述】 楼层好，电梯房，阳光没遮挡，采光好，通风好，家具家电都有的，看房方便
【交通出行】 1：离小上海步行街近，步行万达10min左右，购物方便 2：小区门口即为公交站，交通方便
【周边配套】 小上海步行街 万达广场 大润发超市 饭店 银行 商 业繁华、、、、
",2019-07-28,1950元/月,,2019-08-12,暂无数据,需提前预约,有,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.579965,31.122143,https://sh.lianjia.com/zufang/SH2292638019796344832.html,2019-07-31 20:17:50
1767,徐汇,华东理工,兴荣苑,整租,5300,高楼层/6层,72㎡,2室1厅1卫,朝南 北,10个月前,2018-09-06,"【房源亮点】 交通便利，配套设施齐全，全新装修，家具家电全配，购物方便，生活便利。
【交通出行】 本房距离地铁1、3号线上海南站2公里，小区北门距离公交站10米处，有131.731.804.755.闵行20路公交车。数据来自百度地图
【周边配套】 小区旁边有沃尔玛超市，购物方便！ 中国、建设、上海、工商、农业银行，为您生活提供便利！上海植物园，为您提供休闲场所！大华医院，为您提供医疗保障！
",2019-01-12,3500元/月,,随时入住,2年以内,只能周末看房,无,暂无数据,暂无数据,暂无数据,有,有,有,有,有,有,有,有,无,有,有,121.422328,31.145994,https://sh.lianjia.com/zufang/SH2075020807305961472.html,2019-07-31 20:17:51
1768,徐汇,龙华,三江小区,整租,4800,中楼层/6层,45㎡,1室1厅1卫,朝西南,7天前,2019-07-24,,2019-07-14,4300元/月,858m,2019-08-11,暂无数据,一般下班后可看,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.440003,31.164723,https://sh.lianjia.com/zufang/SH2307747902707482624.html,2019-07-31 20:17:52
1769,徐汇,上海南站,光华园,整租,4700,高楼层/6层,60㎡,2室1厅1卫,朝南 北,4天前,2019-07-27,,2019-07-10,5000元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.432783,31.140401,https://sh.lianjia.com/zufang/SH2310174949568159744.html,2019-07-31 20:17:53
1770,黄浦,老西门,雅庐苑,整租,12500,中楼层/28层,100㎡,2室2厅1卫,朝南,3个月前,2019-04-17,"【户型介绍】 一南一北 ，看房方便，房东自己的房子爱惜的很好，实地感受更佳
【交通出行】 出了门就是地铁，8号线地铁相当方便，两个门都有地铁站，方便出行，节约您的时间给您带来便利
【出租原因】 房东想住在朋友近的地方，希望找到爱惜租客的房子，干净整洁，让您舒服生活
",2019-04-07,10500元/月,33m,随时入住,2年以内,需提前预约,有,暂无数据,民水,民电,有,有,有,有,有,有,有,有,无,有,有,121.484894,31.212189,https://sh.lianjia.com/zufang/SH2237021158317244416.html,2019-07-31 20:17:54
1771,长宁,新华路,法华镇路878弄,整租,4800,中楼层/6层,31㎡,1室0厅1卫,朝东北,1个月前,2019-06-30,"【装修描述】 配套齐全，拎包入住，简约装饰，清爽干净，衣柜家具等一应俱全，舒适干净
【交通出行】 地铁：3/4号延安西路地铁站 公交：44路、48路、911路、946路、57路
【周边配套】 法华镇路菜市场，小吃，餐馆众多，生活方便购物：JUSTCOOL玖库(定西路店)，联华超市(香花店) 休闲：华山绿地 医院：上海市光华中西医结合医院，复旦大学附属华山医院、上海市胸科医院，中国福利会国际和平妇幼保健院
",2019-04-14,3600元/月,514m,随时入住,1年以内,需提前预约,无,暂无数据,民水,民电,无,有,有,有,有,有,有,有,有,有,有,121.419667,31.206894,https://sh.lianjia.com/zufang/SH2290518044273025024.html,2019-07-31 20:17:55
1772,青浦,盈浦,宝宜苑,整租,3000,中楼层/6层,135㎡,2室2厅2卫,朝南,9天前,2019-07-22,,2019-02-20,3000元/月,961m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.000000,31.000000,https://sh.lianjia.com/zufang/SH2306502150160916480.html,2019-07-31 20:17:56
1773,浦东,惠南,博佳花园,整租,2600,高楼层/6层,98㎡,3室2厅1卫,朝南 北,2个月前,2019-05-05,"【房源亮点】 户型：2室2厅1卫2阳台，顶楼带阁楼，2房的钱租3房，阁楼可住人，房东诚心租。小区出门50米就有公交（此数据来自百度地图），公交：沪南线.塘南线.龙大线.张南线.惠南环线.2000米地铁（此数据来自百度地图）：11，出行方便。
【装修描述】 房东自住精装修、家具家电都是比较讲究，保养比较好、希望租客能爱惜房子
【交通出行】 交通：近惠南镇，近迪士尼。川芦专线、两滨专线、龙芦专线、到地铁口16号线2000米，到小区下盐公路和大川公路口下车即可。（此数据来自百度地图）
【周边配套】 小区配套较为完善，有意壶咖啡南汇店、棋牌室、佳堂浴足、良子健身等，为住户提供休闲娱乐之地。同时，龙宇阁大酒店也在。沪南公路沿路有多家餐饮店和超市，方便小区住户。公交：听潮路（惠松线:）城西路人民西路（惠南7）人民西路听潮路
【小区介绍】 您所看的房源位于博佳花园小区，该小区建成于2004，属于板楼小区，小区的物业费用为0.6平米月。并且小区设立门禁且小区内有保安巡逻，确保安全！
",2019-06-25,3300元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.744152,31.041170,https://sh.lianjia.com/zufang/SH2250039474690473984.html,2019-07-31 20:17:57
1774,浦东,金桥,陈家宅小区(浦东大道),整租,3300,高楼层/6层,35㎡,1室1厅1卫,朝南,6天前,2019-07-25,,2019-07-28,4000元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.572993,31.266058,https://sh.lianjia.com/zufang/SH2308638274022801408.html,2019-07-31 20:17:58
1775,青浦,重固,佳兆业君汇上品,整租,3000,未知/14层,75㎡,2室1厅1卫,朝南,20天前,2019-07-11,,2019-05-22,3000元/月,,随时入住,暂无数据,需提前预约,无,暂无数据,暂无数据,暂无数据,无,无,无,无,无,无,无,无,无,无,无,121.194865,31.197094,https://sh.lianjia.com/zufang/SH2296984808976285696.html,2019-07-31 20:17:59
1776,虹口,江湾镇,新市南路1148弄,整租,4200,高楼层/6层,46㎡,1室1厅1卫,朝南,4天前,2019-07-27,,2018-01-26,4690元/月,858m,随时入住,暂无数据,需提前预约,无,暂无数据,民水,民电,无,无,无,无,无,无,无,无,无,无,无,121.480444,31.299056,https://sh.lianjia.com/zufang/SH2309970608882466816.html,2019-07-31 20:18:00
